"id","collection_folder_id","user_id","collection_name","is_private","is_public","is_shared","is_group","is_analysis","created_at","shared_by","active_shared","folder_size","upload_token"
"5ada4510-5f79-4d29-9a47-40cff3d90dc2","f636b782-1ad3-4f9e-a4b3-6777c5914591","d4da9920-fbeb-11ee-8e00-0242c0a81002","YT","1","0","1","0","0","2024-08-01 15:03:18",NULL,"0","0","0"
"5be56452-1387-4d2f-a485-b33c4bfe8e8b","ac582f11-33ce-46f8-8d16-143a34ea3824","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","axa2","1","0","0","0","0","2024-04-16 11:16:36",NULL,"0",NULL,NULL
"5c21c51b-2c92-48dc-89f4-8d67a29c8548","675284af-b436-4014-97c1-76927430ccc5","8dab84f4-1805-49f9-bb0c-02849b3374e0","YT","1","0","1","0","0","2024-08-01 15:01:31",NULL,"0","0","0"
"5c8daf09-db38-4532-990f-682f4efa9ec6","3db2b4a9-0579-4ab5-bbef-da78810b5ad6","7aa77b88-afc6-11ee-b485-9616de9ca6c5","sediver","1","0","0","0","0","2024-02-26 09:09:03",NULL,NULL,NULL,NULL
"5d3394ce-c0e6-48fe-b05a-f2c6707b571c","89ef10c4-7c98-4e99-9ea2-ea47b7236b82","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","Omexom4","1","0","0","0","0","2024-04-09 16:22:35",NULL,"0",NULL,NULL
"5d395519-c82e-462a-b38c-42ef69b22473","bc9913b7-598c-41fa-bbf3-d07f2b8aff73","129f3f21-9a13-4671-a049-cb58840d7779","BPF","1","0","0","0","0","2024-07-08 14:37:37",NULL,"0",NULL,NULL
"5da66891-11aa-4bae-bfde-7c5117754baf","25d5aee3-225d-44ad-a156-a8bda4a8a1af","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","Tour de France","1","0","0","0","0","2024-07-25 09:45:27",NULL,"0","0","0"
"5e39bb9f-79cb-425b-ab0c-579d89c0f4c2","351fd4ea-3b0b-4594-b94f-c405e47ae41f","2e0b8ae4-c030-11ee-9b54-0242c0a81004","app mobile ostie ","1","0","0","0","0","2024-04-22 08:45:45",NULL,"0",NULL,NULL
"600be403-9348-4307-9509-5c2de57fdcc1","888bc0dc-5e2e-4eac-b2c1-5146fa26b169","129f3f21-9a13-4671-a049-cb58840d7779","HSE","1","0","0","0","0","2024-07-11 11:38:01",NULL,"0","0",NULL
"63496d3d-9289-4b9c-8293-5c0a624387a3","02f869c4-04fc-46ac-b3ae-988d3c3ed9ad","a68b20a3-58e6-4dbd-b83e-2763c5148896","Indicateurs","1","0","0","0","0","2024-06-17 07:35:30",NULL,"0",NULL,NULL
"65ac3e99-14c6-4529-b27b-0b5a037a310d","cb755bdc-2aff-4bea-8fee-8d52814eddbd","f6d12c1b-1456-11ef-be9a-0242c0a81005","Efficacité personnel","1","0","0","0","0","2024-07-23 07:39:16",NULL,"0","0",NULL
"65c14aec-2d3e-4c41-8046-d6d8163f3196","2b831c8b-6aab-4c3d-8879-816baacbc37a","2e0b8ae4-c030-11ee-9b54-0242c0a81004","Ostie2","1","0","0","0","0","2024-04-04 08:07:45",NULL,"0",NULL,NULL
"65f6410d-426d-47ed-8109-eba97f153df0","26066969-ec1f-40ee-9510-120873c92f35","2a4c4aca-bb67-4aa0-8411-b104fcd3d7ec","Idéation IA","1","0","0","0","0","2024-06-25 09:23:29",NULL,"0",NULL,NULL
"6735284c-e0d9-459a-af26-51d734cd0264","893bfc9d-c21a-4927-8b3c-a9c71a84509d","2e0b8ae4-c030-11ee-9b54-0242c0a81004","ostie mobile","1","0","0","0","0","2024-06-06 15:27:44",NULL,"0",NULL,NULL
"682a3a06-a4c9-4e79-951e-545390887c8c","77d2b16c-23a3-40c4-9613-16bde2f15ac5","ee71a667-62ee-4866-9c5b-9842e7822f4b","Sortie contre avis","1","0","0","0","0","2024-06-25 07:52:07",NULL,"0",NULL,NULL
"6916a882-1249-4afd-8097-13a58013accb","185bc1ab-afd7-4bea-a284-f5d89652e748","77e6314c-94ea-4728-8b5f-3f20b6c3356e","pharmastrat2","1","0","0","0","0","2024-06-06 20:34:25",NULL,"0",NULL,NULL
"69dd5ef2-96b5-4577-b42b-c560efba39c9","91502862-ec76-45fd-a8f5-d452525b94b0","f38d5e2e-527c-46df-b171-3bc6c5ec2dd0","AUDIOS","1","0","0","0","0","2024-07-25 07:54:38",NULL,"0","0","0"
"6af16535-bbf2-4d92-a490-b0c28f8a1b4a","20ce8491-849e-4f48-ac4f-94da04a54f92","7aa77b88-afc6-11ee-b485-9616de9ca6c5","Twifone","1","0","1","0","0","2024-08-06 11:59:41",NULL,"0","0","0"
"6c9920fa-847d-4e55-9015-ae78d03ac0e4","6f7a2005-b9e5-49a9-b3fc-702fc2e8a6d2","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","Propale test","1","0","0","0","0","2024-05-17 11:58:13",NULL,"0",NULL,NULL
"70fa8291-b57b-47f8-88cf-17c1a0d642b3","4e41ed8f-8179-47f7-8a72-d0a844420115","ee71a667-62ee-4866-9c5b-9842e7822f4b","Baromètre RH","1","0","0","0","0","2024-06-25 07:53:50",NULL,"0",NULL,NULL
"72a9d7c7-a291-40dc-a066-da10ba2bf125","784155d1-4f5d-4217-b947-82f6796ba385","7aa77b88-afc6-11ee-b485-9616de9ca6c5","vba","1","0","0","0","0","2024-07-17 07:43:38",NULL,"0","0",NULL
"741fa263-49eb-4422-9a51-f9be677c8f5e","beec4f33-2a4a-491a-89ec-219904b77518","7aa77b88-afc6-11ee-b485-9616de9ca6c5","mistral ai","1","0","0","0","0","2024-04-16 07:46:08",NULL,"0",NULL,NULL
"747a78b6-2db7-48a3-9bc9-d0e93d814cab","e841ef7f-0f14-4f4f-817b-bc2c1993e7cc","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","Analyse de contrats","1","0","0","0","0","2024-05-15 15:04:23",NULL,"0",NULL,NULL
"748f27fd-75cc-4313-bc4d-be0a6bad0e15","9f05e7bc-a766-4fda-9b02-b5eb6ee39026","f6d12c1b-1456-11ef-be9a-0242c0a81005","Propositions","1","0","0","0","0","2024-05-17 14:46:24",NULL,"0",NULL,NULL
"75702be5-dcf1-4aba-ba19-154d382381c5","c5765e61-63dd-45bd-a7b8-fa37c8173b73","7aa77b88-afc6-11ee-b485-9616de9ca6c5","RID","1","0","0","0","0","2024-04-18 08:33:11",NULL,"0",NULL,NULL
"75c173be-7dd0-495f-a7f3-fc355281c10b","62c51f8e-0213-43ec-9f50-1821026e98ee","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","GenAI honeymoon","1","0","0","0","0","2024-05-15 14:59:33",NULL,"0",NULL,NULL
"76c4c1f1-9e8b-4e61-bd07-e05ca2f6e60d","98f83efd-8fd4-4ea5-8b66-d264443a705f","7aa77b88-afc6-11ee-b485-9616de9ca6c5","test_2","1","0","0","0","0","2024-05-07 07:36:47",NULL,"0",NULL,NULL
"76ead8df-758e-4293-88fd-bffbd46dedcf","dd18e740-dcbd-4a4c-9420-161fde5b7d14","7273cf8b-0bd5-492a-9ebb-d9918e6eeaea","Baromètre RH","1","0","0","0","0","2024-06-25 08:50:08",NULL,"0",NULL,NULL
"77601239-5605-4b18-aebe-53ee93dd0633","f09c294c-0453-4d8d-9c79-062116f2795e","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","SAP","1","0","0","0","0","2024-05-21 16:50:37",NULL,"0",NULL,NULL
"77d9e334-1c59-42ed-a332-db302ebf1241","42880a26-592b-4ffa-a38b-ca6456026d3d","8bf207dc-479e-464b-a4c3-a3a40faa5995","Collection vide","1","0","0","0","0","2024-07-18 08:44:02",NULL,"0","0",NULL
"7983f034-9989-461a-acb3-e8952534d61f","89840787-b88e-44c6-8f29-187fbc1b8683","7aa77b88-afc6-11ee-b485-9616de9ca6c5","prod_adherent","1","0","0","0","0","2024-02-26 09:23:15",NULL,NULL,NULL,NULL
"799fca98-418f-4f50-afac-cb586159a252","d45e30c3-d3d1-4994-825f-4ed42029dcad","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","Omexom1","1","0","0","0","0","2024-04-05 14:42:02",NULL,"0",NULL,NULL
"7af84211-95e6-4a9d-bd96-95822774663c","c0b066e1-dfe3-48c5-86f1-6be1cf2efaf9","7aa77b88-afc6-11ee-b485-9616de9ca6c5","collection 13","1","0","0","0",NULL,"2024-01-25 12:56:29",NULL,NULL,NULL,NULL
"7b3ea373-5dc2-4dbf-a305-7fb8407a8181","6ae5cfcc-cc76-4482-8972-fca4717b756f","2e0b8ae4-c030-11ee-9b54-0242c0a81004","Budget infra ovh","1","0","0","0","0","2024-06-17 17:38:09",NULL,"0",NULL,NULL
"7b48e6f4-82d7-4eee-8506-beb3493eec8d","51925ce5-53f2-4cb9-b831-d1cb9438b888","77e6314c-94ea-4728-8b5f-3f20b6c3356e","Concurrent myA","1","0","0","0","0","2024-06-27 21:09:35",NULL,"0",NULL,NULL
"7b9d34c5-73ee-4d63-961b-d4638cfa2572","ef7dd35d-145a-492e-a1ba-846933cd6492","2e0b8ae4-c030-11ee-9b54-0242c0a81004","test_1804","1","0","0","0","0","2024-06-06 15:04:45",NULL,"0",NULL,NULL
"7c35309a-52a0-4f08-ac2c-db95c6d0d67e","e9ebd42a-5073-4a5f-a1e5-166ca000fc6e","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","Aleia4","1","0","0","0","0","2024-04-09 16:22:36",NULL,"0",NULL,NULL
"7c964f57-f69b-4460-93d8-be2ca6702748","abaf9064-762b-4ef3-bed8-5592585eb585","ee71a667-62ee-4866-9c5b-9842e7822f4b","CV Inf","1","0","0","0","0","2024-06-25 07:48:14",NULL,"0",NULL,NULL
"7eca5a51-a775-4b52-a1a3-729e59da2322","5ea775f3-bf45-4795-af64-c5b002a1435e","f16ff20c-851b-4e8e-bed5-718b30ada2c9","Collection vide","1","0","0","0","0","2024-07-26 10:01:32",NULL,"0","0","0"
"85835e66-62e7-42ab-a9c9-d17d496e66d1","cfe92f99-2963-4be2-be7f-b1ab0c099344","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","Code du commerce","1","0","0","0","0","2024-05-16 16:05:31",NULL,"0",NULL,NULL
"85bf09ba-272f-448c-8bd9-8c993a7edb97","92057f79-bb4d-4623-864a-5c826cf5680f","7aa77b88-afc6-11ee-b485-9616de9ca6c5","test_1005","1","0","0","0","0","2024-05-10 07:10:14",NULL,"0",NULL,NULL
"86ae45b1-ee43-4b71-ab7d-4e24fec94933","5cb3a6f8-e12a-4bc4-bfee-94480a404eb6","7aa77b88-afc6-11ee-b485-9616de9ca6c5","axa 22","1","0","0","0","0","2024-04-02 15:26:33",NULL,"0",NULL,NULL
"87ace397-7564-4208-bc0d-08cbafe48a31","22d6e846-8688-4d6f-be44-fee8f61a88a1","2e0b8ae4-c030-11ee-9b54-0242c0a81004","Recette","1","0","0","0","0","2024-06-04 12:59:51",NULL,"0",NULL,NULL
"87c460c1-624a-4372-b161-9c26b4f6a885","56d25c32-e948-4fd2-bf7f-0a16db95cbc8","07ea82dc-d63d-11ee-b42d-9215b021ba2c","Rewired McKinsey","1","0","0","0","0","2024-02-28 16:13:24",NULL,NULL,NULL,NULL
"88f74ddb-d015-452e-a913-d97438039bed","05150287-9463-4397-b324-0d4f5b9f6d35","f6d12c1b-1456-11ef-be9a-0242c0a81005","Planning conducteurs","1","0","0","0","0","2024-06-29 15:50:30",NULL,"0",NULL,NULL
"8ab4f6dc-c68a-463d-a04a-a1ae1ecb2c39","d4bbc229-192b-413c-a519-f6810d66c95a","a68b20a3-58e6-4dbd-b83e-2763c5148896","CV inf","1","0","0","0","0","2024-06-17 07:37:35",NULL,"0",NULL,NULL
"8b0e209e-7f6f-452d-87c8-c42e49b05c61","b9ba95df-bc4e-4b88-897b-c6e7c32ae824","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","Hospi Ouest test","1","0","0","0","0","2024-05-05 14:53:03",NULL,"0",NULL,NULL
"8bc1f970-c27c-4d8d-af89-a4203177bf85","45e53009-bd60-44d5-9feb-b5a619bab276","c854bddf-da9f-4c4c-99a1-ad0feafcd275","CV Inf","1","0","0","0","0","2024-06-25 08:57:22",NULL,"0",NULL,NULL
"8cda0810-4230-4305-8892-41c7d2a51f0c","064b62aa-dfea-4108-8e3f-540b60fe58b1","129f3f21-9a13-4671-a049-cb58840d7779","Virbac","1","0","0","0","0","2024-07-09 12:02:40",NULL,"0",NULL,NULL
"8e25e971-1f28-42d9-8597-974eb10fb93a","de97c41f-8bf0-4216-8382-b798a4217aec","2a4c4aca-bb67-4aa0-8411-b104fcd3d7ec","Sortie contre avis","1","0","0","0","0","2024-06-25 09:10:45",NULL,"0",NULL,NULL
"8e460d06-6b69-46c3-ae40-6b6e6a431e85","5b967284-2a3d-4980-b1a9-54d5fcc10572","7aa77b88-afc6-11ee-b485-9616de9ca6c5","test_1743","1","0","0","0","0","2024-05-16 14:43:17",NULL,"0",NULL,NULL
"8ed6620c-2f17-42d9-9d60-e2ddf29b40c2","3040f67c-5283-4de8-9e2e-2fd46d6beb79","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","drivenets","1","0","0","0","0","2024-04-24 12:35:41",NULL,"0",NULL,NULL
"8fc6d934-3e2f-450b-8a39-ed0bcb037437","f15f375a-cfa0-4669-938f-cdd31b0a071e","8dab84f4-1805-49f9-bb0c-02849b3374e0","Test","1","0","0","0","0","2024-07-24 15:26:54",NULL,"0","0","0"
"9348d47b-0f91-4f2f-a66f-74da663f403d","2158b670-3f51-4037-8c25-17cefc00149f","77e6314c-94ea-4728-8b5f-3f20b6c3356e","Nutrition","1","0","0","0","0","2024-06-24 19:33:30",NULL,"0",NULL,NULL
"94be5108-5d82-45d3-bc8e-373f9db420b8","9e5641e3-947a-4ea6-a833-e41bfd2b5b4b","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","Arc nar mA","1","0","0","0","0","2024-04-15 14:50:29",NULL,"0",NULL,NULL
"95c4e8fa-8c15-4072-84e9-597eadc4e79d","ae9f327c-b881-4d64-b042-c6e292f8954e","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","Formation Obsidian","1","0","0","0","0","2024-07-25 10:39:50",NULL,"0","0","0"
"95cbd3b7-a457-45b5-b6c6-27c6df8aa703","65f46145-ddb2-45b5-8629-0b452cd2fc61","f38d5e2e-527c-46df-b171-3bc6c5ec2dd0","HISTOIRE","1","0","0","0","0","2024-07-09 05:11:43",NULL,"0",NULL,NULL
"980277d5-a67e-499c-ad61-c5daa614ec14","39a4e25b-ac94-481a-ba58-942db7935c75","77e6314c-94ea-4728-8b5f-3f20b6c3356e","COPYWRITING","1","0","0","0","0","2024-07-22 22:17:52",NULL,"0","0",NULL
"98370192-f9cb-4023-8510-12e9741319d5","8c79e59c-f113-45ad-9943-12530398bb44","7aa77b88-afc6-11ee-b485-9616de9ca6c5","axa assurances","1","0","0","0","0","2024-04-16 07:46:08",NULL,"0",NULL,NULL
"98392cf2-f7b1-4f5d-a9fe-d3efa67e7ebd","cca19e32-a221-4075-bcb1-24010e4ae3be","77e6314c-94ea-4728-8b5f-3f20b6c3356e","VIDE","1","0","0","0","0","2024-07-18 11:24:11",NULL,"0","0",NULL
"986b0eab-23e3-4b1e-a3dc-b020a1b850f5","0e1c726a-531d-416d-8ef7-259951f068fb","2a4c4aca-bb67-4aa0-8411-b104fcd3d7ec","Consentements","1","0","0","0","0","2024-06-25 09:04:55",NULL,"0",NULL,NULL
"98dc150f-1e76-4230-afb4-bbdf35338fce","3752ae61-46bf-4283-a273-13d40bf516cc","7aa77b88-afc6-11ee-b485-9616de9ca6c5","test_prod","1","0","0","0","0","2024-04-15 07:22:45",NULL,"0",NULL,NULL
"99677edf-b959-43a5-b1c0-0ce44ca72541","a0caf7b7-f731-41a1-9800-9600031612b3","7aa77b88-afc6-11ee-b485-9616de9ca6c5","Attestations","1","0","0","0",NULL,"2024-01-31 09:46:20",NULL,NULL,NULL,NULL
"99fdbd94-be17-4ede-ba12-3db11b5909f1","08795c5f-043b-4b00-b116-d587794a31d2","7aa77b88-afc6-11ee-b485-9616de9ca6c5","a13375f","1","0","0","0",NULL,"2024-01-25 12:44:41",NULL,NULL,NULL,NULL
"9a591883-013e-476f-abf8-70072ce692fc","f00ba97b-78de-4eda-b72e-a36ca138e5a2","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","UPSKILL","1","0","0","0","0","2024-04-04 14:04:48",NULL,"0",NULL,NULL
"9a7ff3be-02ce-4ba2-95a1-ff889c197066","b2300d1a-66ec-4efd-a7ca-265f97cedca5","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","Omexom","1","0","0","0","0","2024-04-05 14:35:22",NULL,"0",NULL,NULL
"9bf9c4ab-62ed-4fa7-b2b2-3a9b931637b4","c2067e8b-334d-4e1e-9316-e61abcd911a2","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","Test coll vide","1","0","0","0","0","2024-07-10 10:21:44",NULL,"0","0",NULL
"9c00446e-f848-48b0-80ec-2e551655e8f3","98172bd1-a162-48bb-bef5-fe2c1d966190","7aa77b88-afc6-11ee-b485-9616de9ca6c5","YT1243","1","0","0","0","0","2024-08-06 09:43:22",NULL,"0","0","0"
"9d9af851-7d02-44b0-a336-b0a2d8fd154e","cae5d1a7-8931-4441-8920-c3cc879df951","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","ivanti2","1","0","0","0","0","2024-04-16 11:16:36",NULL,"0",NULL,NULL
"9e0d22a4-20b1-4e1e-9348-3b1981a6c113","84dd2436-0ef9-405e-8ade-f8e10e3627cd","7273cf8b-0bd5-492a-9ebb-d9918e6eeaea","Consentements","1","0","0","0","0","2024-06-25 08:51:59",NULL,"0",NULL,NULL
"9f0b11b3-7b49-44e7-bc67-244660818bae","100741ba-a770-4e18-80f7-f1e1faa56cb6","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","Armand GF","1","0","0","0","0","2024-06-12 16:37:36",NULL,"0",NULL,NULL
"9f47a3c7-dca6-4a0a-bc67-a4c897bdfcb6","405d5c33-7773-48d8-8ca2-cb9ada5813c9","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","HGO RH","1","0","0","0","0","2024-06-14 12:22:59",NULL,"0",NULL,NULL
"9f677433-2708-49bb-b712-9da69e592028","cf8eba32-ff3d-4187-8356-46edc0a0847f","a68b20a3-58e6-4dbd-b83e-2763c5148896","Données RH","1","0","0","0","0","2024-06-17 07:39:13",NULL,"0",NULL,NULL
"a03525cd-1c99-47ca-95f8-2bb1cc6824a9","8c39f777-5515-4746-b95b-cbd5598c4ee1","6e5488de-b4ef-4e72-9737-618ce90a710a","RH","1","0","0","0","0","2024-06-24 15:22:21",NULL,"0",NULL,NULL
"a0f2428d-196d-497e-b0c4-0627eb6cc72d","cf260e1f-f49c-43e4-9a34-125752bc2d7e","77e6314c-94ea-4728-8b5f-3f20b6c3356e","education pop","1","0","0","0","0","2024-07-30 23:05:44",NULL,"0","0","0"
"a410fe49-0481-4fa6-86c0-4452edda9bb2","c22fd282-ee01-4ca8-b150-b0a76dac8116","6e5488de-b4ef-4e72-9737-618ce90a710a","Sortie contre avis","1","0","0","0","0","2024-06-24 15:24:43",NULL,"0",NULL,NULL
"a4a31e81-2202-408c-b52b-438c96fbc673","aa1a71f5-66e4-47bc-a0e7-5ba5f08307af","ee71a667-62ee-4866-9c5b-9842e7822f4b","Consentement","1","0","0","0","0","2024-06-25 07:55:48",NULL,"0",NULL,NULL
"a58e1ada-7ff3-41b3-be7f-71e7872111ae","03cfc20e-d1f5-4147-8e7b-94a10b5a1172","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","Histoire de France","1","0","0","0","0","2024-05-27 15:43:53",NULL,"0",NULL,NULL
"a6557964-2dc4-49c8-a14d-1dca607a4358","ef78c130-b14d-469e-b636-f2a238468981","7aa77b88-afc6-11ee-b485-9616de9ca6c5","recrut","1","0","0","0","0","2024-08-06 08:22:31",NULL,"0","0","0"
"a99d0ab8-adea-4fab-ae0a-d3d98fe5ff2e","b6db2b33-229e-47e7-a5d4-591881000f02","a68b20a3-58e6-4dbd-b83e-2763c5148896","Consentement","1","0","0","0","0","2024-06-17 07:36:07",NULL,"0",NULL,NULL
"a9b301e3-b421-4c80-a785-1a4274345bb0","6fc9ee4d-4a29-475d-96eb-8b1fc6404a85","7aa77b88-afc6-11ee-b485-9616de9ca6c5","okay 2","1","0","0","0",NULL,"2024-01-25 14:13:30",NULL,NULL,NULL,NULL
"aafb8fc6-6e73-4dca-92f2-618b27bd72e3","a30393e6-06ea-4ef3-a423-7f15c411fbdc","7aa77b88-afc6-11ee-b485-9616de9ca6c5","CODE PENAL","1","0","0","0","0","2024-07-25 13:50:11",NULL,"0","0","0"
"ab05186c-f2cb-4d8c-bf65-e90172dcb392","fb2c9082-5e1a-46d3-b046-3396477e7914","850e90c6-cf06-41e5-92ac-f7ef32f3d67e","LP mA","1","0","0","0","0","2024-07-30 14:15:15",NULL,"0","0","0"
"ab2ae71d-9cfd-4da3-8c05-53a92517f61c","0348cbb5-aef2-4e15-9bb9-7bb14fbeb028","77e6314c-94ea-4728-8b5f-3f20b6c3356e","ONBOARDING","1","0","0","0","0","2024-07-09 18:58:25",NULL,"0","0",NULL
"ac7a1e4b-2c05-4dc4-befb-7a9257add994","992e4bbd-97d9-48b6-bd71-e90cd29193de","2e0b8ae4-c030-11ee-9b54-0242c0a81004","email modèle ","1","0","0","0","0","2024-02-29 13:29:40",NULL,NULL,NULL,NULL
"ad7c2a8c-f7c9-4b83-a0bb-8a5716ca8086","f8844c15-8e39-4a31-bb90-6114e0fa0011","7aa77b88-afc6-11ee-b485-9616de9ca6c5","test_3","1","0","0","0","0","2024-05-07 12:51:21",NULL,"0",NULL,NULL
"ada40f4b-b1f3-4b32-a671-12c35322314c","18fa9c4b-c34f-44be-b232-f0f1858599bb","77e6314c-94ea-4728-8b5f-3f20b6c3356e","MKG & PSY","1","0","0","0","0","2024-04-05 20:48:36",NULL,"0",NULL,NULL
